Local Time,Timestamp,kWh del int,kWh rec int,Vll avg mean,kVARh Q1 int,kVARh Q2 int,kVARh Q3 int,kVARh Q4 int
2023-Oct-03 17:00:00.000,2023-Oct-03 22:00:00.000,20465.26953,0,137632.6563,0,0,0,2029.411255
2023-Oct-03 17:15:00.000,2023-Oct-03 22:15:00.000,20400.13281,0,137577.8438,0,0,0,2256.586426
2023-Oct-03 17:30:00.000,2023-Oct-03 22:30:00.000,20545,0,137270.7344,0,0,0,2421.288086
2023-Oct-03 17:45:00.000,2023-Oct-03 22:45:00.000,20873.70898,0,137361.3281,0,0,0,2661.875488
2023-Oct-03 18:00:00.000,2023-Oct-03 23:00:00.000,20333.23633,0,137550.2969,0,0,0,3090.330078
2023-Oct-03 18:15:00.000,2023-Oct-03 23:15:00.000,20488.05469,0,137501.7813,0,0,0,3094.758301
2023-Oct-03 18:30:00.000,2023-Oct-03 23:30:00.000,20711.43164,0,137535.0625,0,0,0,3039.746582
2023-Oct-03 18:45:00.000,2023-Oct-03 23:45:00.000,20672.13477,0,137587.0156,0,0,0,3023.554199
2023-Oct-03 19:00:00.000,2023-Oct-04 00:00:00.000,20969.8125,0,137672.5938,0,0,0,3236.85083
2023-Oct-03 19:15:00.000,2023-Oct-04 00:15:00.000,22636.4375,0,137718.1563,0,0,0,3475.971191
2023-Oct-03 19:30:00.000,2023-Oct-04 00:30:00.000,21721.80469,0,137725.8281,0,0,0,3486.456055
2023-Oct-03 19:45:00.000,2023-Oct-04 00:45:00.000,21808.83984,0,137749.8906,0,0,0,3620.724609
2023-Oct-03 20:00:00.000,2023-Oct-04 01:00:00.000,22255.21875,0,137876,0,0,0,3767.231934
2023-Oct-03 20:15:00.000,2023-Oct-04 01:15:00.000,22662.51758,0,137921.8594,0,0,0,3895.758301
2023-Oct-03 20:30:00.000,2023-Oct-04 01:30:00.000,22107.01563,0,137954.0781,0,0,0,3899.607422
2023-Oct-03 20:45:00.000,2023-Oct-04 01:45:00.000,22789.77734,0,137957.9063,0,0,0,3934.462158
2023-Oct-03 21:00:00.000,2023-Oct-04 02:00:00.000,22191.66992,0,137883.6563,0,0,0,3730.869629
2023-Oct-03 21:15:00.000,2023-Oct-04 02:15:00.000,21902.21289,0,137849.5938,0,0,0,3615.988037
2023-Oct-03 21:30:00.000,2023-Oct-04 02:30:00.000,22393.16406,0,137878.8906,0,0,0,3711.505127
2023-Oct-03 21:45:00.000,2023-Oct-04 02:45:00.000,23221.44141,0,137653.7813,0,0,0,3235.085693
2023-Oct-03 22:00:00.000,2023-Oct-04 03:00:00.000,23105.36914,0,137771.2969,0,0,0,3532.98999
2023-Oct-03 22:15:00.000,2023-Oct-04 03:15:00.000,22740.625,0,137843.8281,0,0,0,3609.360352
2023-Oct-03 22:30:00.000,2023-Oct-04 03:30:00.000,22163.01367,0,137865.5,0,0,0,3695.056396
