Local Time,Timestamp,kWh del int,kWh rec int,Vll avg mean,kVARh Q1 int,kVARh Q2 int,kVARh Q3 int,kVARh Q4 int
2023-Oct-02 07:00:00.000,2023-Oct-02 12:00:00.000,427.5974121,0,135726.6563,89.27694702,0,0,0
2023-Oct-02 07:15:00.000,2023-Oct-02 12:15:00.000,437.412262,0,135534.1406,91.50354004,0,0,0
2023-Oct-02 07:30:00.000,2023-Oct-02 12:30:00.000,409.1190186,0,135665.3594,91.99458313,0,0,0
2023-Oct-02 07:45:00.000,2023-Oct-02 12:45:00.000,397.4770813,0,135707.6406,97.0290451,0,0,0
2023-Oct-02 08:00:00.000,2023-Oct-02 13:00:00.000,392.5950928,0,135481.4688,108.2606125,0,0,0
2023-Oct-02 08:15:00.000,2023-Oct-02 13:15:00.000,399.366394,0,135286.0469,118.6296005,0,0,0
2023-Oct-02 08:30:00.000,2023-Oct-02 13:30:00.000,418.3034668,0,135008.0469,132.3807068,0,0,0
2023-Oct-02 08:45:00.000,2023-Oct-02 13:45:00.000,430.0416565,0,135084.6563,137.4583282,0,0,0
2023-Oct-02 09:00:00.000,2023-Oct-02 14:00:00.000,431.4455261,0,135066.6875,141.0915985,0,0,0
2023-Oct-02 09:15:00.000,2023-Oct-02 14:15:00.000,420.4336548,0,134960.2969,139.0371399,0,0,0
2023-Oct-02 09:30:00.000,2023-Oct-02 14:30:00.000,417.266571,0,134983.1563,138.1137848,0,0,0
2023-Oct-02 09:45:00.000,2023-Oct-02 14:45:00.000,430.1287231,0,134933.4063,152.3615875,0,0,0
2023-Oct-02 10:00:00.000,2023-Oct-02 15:00:00.000,434.9607544,0,134887.9688,154.7670135,0,0,0
2023-Oct-02 10:15:00.000,2023-Oct-02 15:15:00.000,435.4868164,0,134834.625,159.3049774,0,0,0
2023-Oct-02 10:30:00.000,2023-Oct-02 15:30:00.000,447.6648865,0,134814.1563,165.8992615,0,0,0
2023-Oct-02 10:45:00.000,2023-Oct-02 15:45:00.000,429.8686829,0,134734.2188,149.1537933,0,0,0
2023-Oct-02 11:00:00.000,2023-Oct-02 16:00:00.000,443.0586243,0,134503.1094,151.1603241,0,0,0
2023-Oct-02 11:15:00.000,2023-Oct-02 16:15:00.000,446.221283,0,134640.5938,149.8002777,0,0,0
2023-Oct-02 11:30:00.000,2023-Oct-02 16:30:00.000,443.2362366,0,134643.3594,148.7915497,0,0,0
2023-Oct-02 11:45:00.000,2023-Oct-02 16:45:00.000,438.5668945,0,134787.0156,154.2046204,0,0,0
2023-Oct-02 12:00:00.000,2023-Oct-02 17:00:00.000,422.6651001,0,134865.6875,153.9716034,0,0,0
2023-Oct-02 12:15:00.000,2023-Oct-02 17:15:00.000,421.3544312,0,135230.375,149.2265625,0,0,0
2023-Oct-02 12:30:00.000,2023-Oct-02 17:30:00.000,413.1383972,0,135431.9063,143.3730469,0,0,0
2023-Oct-02 12:45:00.000,2023-Oct-02 17:45:00.000,418.0366516,0,135415.1406,145.3272247,0,0,0
2023-Oct-02 13:00:00.000,2023-Oct-02 18:00:00.000,401.9631958,0,135509.9688,136.5488129,0,0,0
2023-Oct-02 13:15:00.000,2023-Oct-02 18:15:00.000,391.1242981,0,135752.3906,127.5105972,0,0,0
2023-Oct-02 13:30:00.000,2023-Oct-02 18:30:00.000,397.7733459,0,135624.8125,130.5967407,0,0,0
2023-Oct-02 13:45:00.000,2023-Oct-02 18:45:00.000,396.3661804,0,135311.7344,125.0384903,0,0,0
2023-Oct-02 14:00:00.000,2023-Oct-02 19:00:00.000,396.5713806,0,135097.5781,125.4329758,0,0,0
2023-Oct-02 14:15:00.000,2023-Oct-02 19:15:00.000,420.7835999,0,134642.7344,135.6396179,0,0,0
2023-Oct-02 14:30:00.000,2023-Oct-02 19:30:00.000,434.4544983,0,134538.1563,146.7801514,0,0,0
2023-Oct-02 14:45:00.000,2023-Oct-02 19:45:00.000,429.4576721,0,134410.9219,145.5998688,0,0,0
2023-Oct-02 15:00:00.000,2023-Oct-02 20:00:00.000,439.8468323,0,134337.2344,150.3079224,0,0,0
2023-Oct-02 15:15:00.000,2023-Oct-02 20:15:00.000,448.0585632,0,134358.8281,149.4980316,0,0,0
2023-Oct-02 15:30:00.000,2023-Oct-02 20:30:00.000,437.6162109,0,134270.5156,138.2830963,0,0,0
2023-Oct-02 15:45:00.000,2023-Oct-02 20:45:00.000,441.368927,0,134114.0156,139.6755981,0,0,0
2023-Oct-02 16:00:00.000,2023-Oct-02 21:00:00.000,440.4381409,0,134588.0938,145.2337036,0,0,0
2023-Oct-02 16:15:00.000,2023-Oct-02 21:15:00.000,444.8620911,0,134863.9531,155.8682861,0,0,0
2023-Oct-02 16:30:00.000,2023-Oct-02 21:30:00.000,440.1281433,0,134846.7656,150.8334808,0,0,0
2023-Oct-02 16:45:00.000,2023-Oct-02 21:45:00.000,434.5995789,0,134979.5469,138.3848419,0,0,0
2023-Oct-02 17:00:00.000,2023-Oct-02 22:00:00.000,426.2939453,0,134124.0156,132.0164337,0,0,0
2023-Oct-02 17:15:00.000,2023-Oct-02 22:15:00.000,421.6206055,0,133974.0938,117.1131744,0,0,0
2023-Oct-02 17:30:00.000,2023-Oct-02 22:30:00.000,429.6921997,0,133257.2656,118.3869629,0,0,0
2023-Oct-02 17:45:00.000,2023-Oct-02 22:45:00.000,481.6207581,0,133740.1719,123.9743042,0,0,0
2023-Oct-02 18:00:00.000,2023-Oct-02 23:00:00.000,581.7325439,0,134737.375,132.2088165,0,0,0
2023-Oct-02 18:15:00.000,2023-Oct-02 23:15:00.000,623.6503906,0,134947.7344,124.695343,0,0,0
2023-Oct-02 18:30:00.000,2023-Oct-02 23:30:00.000,660.2119141,0,135027.625,127.1417465,0,0,0
2023-Oct-02 18:45:00.000,2023-Oct-02 23:45:00.000,672.317688,0,135195.375,125.1130066,0,0,0
2023-Oct-02 19:00:00.000,2023-Oct-03 00:00:00.000,672.8276978,0,135106.75,124.4014893,0,0,0
2023-Oct-02 19:15:00.000,2023-Oct-03 00:15:00.000,673.5314941,0,135316.6719,122.242691,0,0,0
2023-Oct-02 19:30:00.000,2023-Oct-03 00:30:00.000,656.9558105,0,135643.8906,103.8041916,0,0,0
2023-Oct-02 19:45:00.000,2023-Oct-03 00:45:00.000,656.3062134,0,135727.6563,104.0451508,0,0,0
2023-Oct-02 20:00:00.000,2023-Oct-03 01:00:00.000,647.0838623,0,135930.25,100.8500519,0,0,0
2023-Oct-02 20:15:00.000,2023-Oct-03 01:15:00.000,633.0189209,0,135972.0313,97.59407806,0,0,0
2023-Oct-02 20:30:00.000,2023-Oct-03 01:30:00.000,623.5031128,0,136052.7969,97.44770813,0,0,0
2023-Oct-02 20:45:00.000,2023-Oct-03 01:45:00.000,604.7299805,0,136243.4688,93.15271759,0,0,0
2023-Oct-02 21:00:00.000,2023-Oct-03 02:00:00.000,580.9717407,0,136609.9688,84.74705505,0,0,0
2023-Oct-02 21:15:00.000,2023-Oct-03 02:15:00.000,557.1962891,0,136359.5313,79.23133087,0,0,0
2023-Oct-02 21:30:00.000,2023-Oct-03 02:30:00.000,540.46875,0,135646.3125,71.54768372,0,0,0
2023-Oct-02 21:45:00.000,2023-Oct-03 02:45:00.000,515.0560303,0,135763.625,66.3032608,0,0,0
2023-Oct-02 22:00:00.000,2023-Oct-03 03:00:00.000,486.4821167,0,135097.7344,58.14715958,0,0,0
2023-Oct-02 22:15:00.000,2023-Oct-03 03:15:00.000,475.9461975,0,135021.6094,63.72188568,0,0,0
2023-Oct-02 22:30:00.000,2023-Oct-03 03:30:00.000,453.420105,0,135144.8594,60.30355453,0,0,0
2023-Oct-02 22:45:00.000,2023-Oct-03 03:45:00.000,431.0736389,0,135457.9063,58.95072174,0,0,0
2023-Oct-02 23:00:00.000,2023-Oct-03 04:00:00.000,411.2799988,0,135520.9375,55.82347488,0,0,0
2023-Oct-02 23:15:00.000,2023-Oct-03 04:15:00.000,390.9842529,0,135500.0625,54.44873047,0,0,0
2023-Oct-02 23:30:00.000,2023-Oct-03 04:30:00.000,377.4587097,0,136182.9531,56.08607483,0,0,0
2023-Oct-02 23:45:00.000,2023-Oct-03 04:45:00.000,367.3645325,0,136190.5156,56.741539,0,0,0
2023-Oct-03 00:00:00.000,2023-Oct-03 05:00:00.000,357.0068359,0,136284.5313,54.25993347,0,0,0
2023-Oct-03 00:15:00.000,2023-Oct-03 05:15:00.000,342.9747925,0,135872.125,49.6415863,0,0,0
2023-Oct-03 00:30:00.000,2023-Oct-03 05:30:00.000,342.7194214,0,135966.7188,56.40063095,0,0,0
2023-Oct-03 00:45:00.000,2023-Oct-03 05:45:00.000,337.8210144,0,136029.3906,57.94299698,0,0,0
2023-Oct-03 01:00:00.000,2023-Oct-03 06:00:00.000,332.4963684,0,136144.8594,56.20419693,0,0,0
